,Close,High,Low,Open,Volume,SharesOutstanding,MarketCap
2000-10-23,0.3049670159816742,0.3077741268705462,0.2909348338473681,0.30333002174128443,551292000,15115799552.0,4609820283.550568
2000-10-24,0.2825159430503845,0.31245112879446796,0.2815805145528769,0.3096448433019452,804451200,15115799552.0,4270454365.39386
2000-10-25,0.27690255641937256,0.28719304459714884,0.2759671528725535,0.28532221252344486,663969600,15115799552.0,4185603538.2716064
2000-10-26,0.27690255641937256,0.282515951922856,0.26193497556730344,0.28158052339597106,721851200,15115799552.0,4185603538.2716064
2000-10-27,0.27783796191215515,0.28719302078746717,0.2675474745875097,0.28251592850092777,744503200,15115799552.0,4199742940.200348
2000-10-30,0.2890640199184418,0.29841908339685963,0.2806443603695537,0.2862577581697002,639189600,15115799552.0,4369433782.782501
2000-10-31,0.29280561208724976,0.3030960760338462,0.2881284940925149,0.2956127222143652,885880800,15115799552.0,4425990940.011536
2000-11-01,0.3068377673625946,0.31245116330988093,0.29093475672632657,0.29093475672632657,575366400,15115799552.0,4638098186.436188
2000-11-02,0.33396753668785095,0.33583836886338747,0.31525741636764465,0.3161928199653793,590693600,15115799552.0,5048186341.448761
2000-11-03,0.33303123712539673,0.34425715371090215,0.3283541445007482,0.34425715371090215,515821600,15115799552.0,5034033424.942078
2000-11-06,0.32087069749832153,0.33864455992988585,0.3124510682696983,0.33583827498096736,393478400,15115799552.0,4850217145.495056
2000-11-07,0.31899914145469666,0.326483345298084,0.3115157619536205,0.3218062518449639,301963200,15115799552.0,4821927079.489288
2000-11-08,0.3002898097038269,0.32087078717847384,0.29654812037289807,0.31993450927843886,422088800,15115799552.0,4539120570.991272
2000-11-09,0.3021605610847473,0.30683765237609145,0.285322128157791,0.29748344481334466,476834400,15115799552.0,4567398473.876892
2000-11-10,0.2853222191333771,0.2974835396665932,0.2853222191333771,0.28976547351393295,422251200,15115799552.0,4312873472.151947
2000-11-13,0.28999924659729004,0.29935432933785605,0.2731608370740718,0.2806441888367849,431816000,15115799552.0,4383570481.795654
2000-11-14,0.30309611558914185,0.30683780547722217,0.29280565029959715,0.29841902196409464,409001600,15115799552.0,4581540128.235291
2000-11-15,0.29748353362083435,0.3021606512884927,0.2881284739433414,0.2998220924546635,282357600,15115799552.0,4496701464.233185
2000-11-16,0.2843867242336273,0.2965480419294467,0.28251589255307247,0.291870100915968,239372000,15115799552.0,4298732718.765411
